"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.700000175699572,-22.6000003264444,-23.0999987188387,-19.7000012399238,-11.7999991076818,1.29999940463827,5.80000014795783,9.99999961153691,7.40000129958564,11.0999991434346,9.89999986533643,9.43891626906561,10.2082994004776,9.25380179728907,27.9615381082131,34.5,24.9999998515683,10.7589780604684,9.29636374447091,5.04894451349574,0.10000013782458,2.1652394748416,5.80980084268208,2.75050681535518,1.09397591627469,-3.09999988037266,0.199999938958655,1.49999999999999,2.50000006743734,-4.30000010230737,5.61645102853028,4.71480236521231,1.12397432709641,nan,nan
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,-13.7461350539839,9.06315793386563,4.13540742185575,6.27303790087062,3.96722560928015,4.61299289557684,13.8215186020874,-0.297883673472171,-1.45954114245622,21.3256707328654,2.74682871213831,-6.40396492407875,6.88905071896333,-0.726839562746335,0.697920236215197,7.9426609761414,11.4694530439125,-0.940575988409648,1.66495495023543,0.991055725106477,12.1632755698283,-1.05359982021012,3.71532699139112,0.155544004959737,11.7831801786654,3.25018045970241,5.50309611952244,5.03102436749121,1.34950223651784,3.49982213611253,4.99683644792125,1.00999837099629,-6.24000000139047,-3.82999999619828,-7.92000000374772,-7.99999999794093,-1.58999999685828,4.74999999509613,-1.00999999649815,-0.856864058424151,2.05580710835243,4.44651941224797,-1.22372796023444,4.83365776809453,0.900000000901912,5.41380714491444,3.45194856381943,4.86171636712641,3.81274536633418,5.12415999439806,4.03259998844415,4.44670633111495,4.92418989834684,4.24065021402657,-3.9000000804855,-0.600000909116389,0.500001262429279,1.60993542127714,1.81256532401552,0.327156892638385,3.09999999870627,1.84899943948213,2.70000059705133,nan,nan
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,4.9784230631921,5.21200350925506,4.35158428167072,6.95668473344055,3.56065983986097,3.15589498173389,3.86814694690092,4.19412962494745,6.62979979529474,6.35267211404241,3.98582731151862,5.29560423026356,6.38170192320138,4.56525832206438,-1.96594169135675,5.65274558568652,0.626154931285953,2.84189660286096,2.34107325888253,4.44405389862564,-0.279283481940681,0.59498680391053,0.311842569869754,2.46638283210252,1.65179259220241,1.82276250871803,2.30665908241836,4.72320920981113,3.4691665256331,3.13740264106457,1.83307440779249,1.53065460747519,-0.961873074574811,3.22697153642544,2.38475712941313,1.32143238674919,3.79367155036574,1.96183226336824,3.54271811280648,3.71670515995253,1.09960358816537,1.7068941065786,1.03795528497115,3.57120680780272,2.32173796432642,2.55234067848964,3.67692483892523,0.446904947717528,-1.90644089375826,2.71031141346458,1.93115497859051,0.215803673220449,0.30549447856238,1.76554038203088,1.47416438588013,1.19350263995111,1.47446765653092,1.87796857219402,2.44289006648609,-4.79298389726264,6.20255401586081,4.2334318336917,1.25170063203595,nan,nan
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,3.14128045641213,-3.42640982098587,4.7300279709188,6.65075912824808,5.29386282871174,3.57586273248711,1.07839866664565,3.84233563459493,2.87749797403703,2.09775758051059,-1.4968418264467,6.4263675448305,3.70616531907105,3.33931215742955,-4.89534544658655,0.884356332845641,4.98366372995041,1.25507802775073,6.53574741502341,6.78176386785228,9.95423116708119,2.23506634402393,-4.34782273516674,7.92983956551727,7.53032483806271,2.17114159792595,-1.50000295231442,3.40524529583226,-2.85416049622336,8.9761343599898,4.22579942071668,2.95771082720395,5.83617208501383,2.02040044761662,6.04519865041564,4.32428403131786,5.73468837521307,3.96101213832645,5.34144937204417,5.85771420543269,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67156195150444,6.69725362180888,6.86568662848335,3.84879240030133,7.1554516457574,6.25324491401346,6.35282160914288,nan,nan
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,4.04392797754925,6.12879878024506,-1.26801637269189,2.28281922375837,3.76454538063129,0.537613083660716,8.82331497485367,3.07077393782897,2.02608104052698,0.117019610679606,1.4133398815319,2.31149874156277,0.449327404480641,8.28642648036377,2.99838289707345,8.53489496068103,0.370353563662789,4.60782499965684,3.66462151207865,0.796878878579221,4.25530339455582,9.56219662181179,0.345984740208507,-1.77869668772937,8.51736499112322,7.9553627287484,-0.236336789143323,5.79559296458005,2.15026727173506,-0.602928477580988,9.06998445877436,0.232710761845951,3.46138493945818,1.31500727210265,5.71637386269622,11.014743869558,6.31683473483768,7.30771963496896,7.39523780111931,1.88847388906525,6.61340574539679,4.35296382988099,7.80249388870359,4.47845213670386,8.66187322841225,6.25316468817478,4.11137901761516,5.79999174105387,2.96195085866692,8.44628157707625,6.62256261306693,6.45267237953146,5.79258484509867,4.32684561452976,3.9212287937935,5.95797670754024,6.20348941121868,6.60456906812341,5.88920497068135,2.01077262406221,6.94252492572348,1.4972397409897,2.96018147384929,nan,nan
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,6.05816082547616,5.45303096987814,-0.455894289969805,10.9527885460584,1.60625822892978,2.56681200128088,-1.8758639196746,9.48945401549118,1.22085790908322,5.61985229282153,-5.47948302722807,-13.9737287020561,3.32568019881434,9.59195630039562,-4.08821409181246,5.66136120118878,2.67305605004213,7.07383773259727,4.80163460054837,0.819141868916631,7.23394369489792,2.13432783577548,3.88104639980884,4.80331001525171,3.34201465416713,4.17338255900151,3.77240185251682,2.41625685565774,2.83658212908817,5.62225816160344,3.48522781598027,5.44268554966725,4.71156172453999,3.89012644116818,5.12127789724337,4.52291921684423,4.4898964976265,5.1770268731498,4.67015636882111,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594493875502,6.67190498576788,7.05859935449848,6.01378975738535,5.04512479919337,5.57178818533122,6.46437912497728,6.52145877906443,6.01360565834344,6.0610593588495,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889,nan,nan
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.9001618599853,2.3345655917154,3.43030591387084,3.3964436219225,2.68344074070694,4.20760200326254,6.05451383874338,10.9446920643057,-3.28988206824971,-9.11737709565379,-8.44535519637161,-7.27238796644707,-1.48021485421819,1.81801133415438,2.86201907177895,5.20539227460284,-14.1153804925786,3.78912019173276,-8.39609123628522,4.58722551038977,3.82370437398085,5.87193118968936,5.23715363472283,6.51042517431171,7.05634921181696,6.80258898745842,6.65438764900219,6.12955879901182,-3.34714136704206,1.55535963462032,2.09017527015538,0.748814896796574,-0.542751603030155,0.949448985090484,3.39755325869422,3.02662893138918,2.74592644707793,2.5494643471818,3.78885036478003,-3.21573743445016,7.78061481406978,4.03877758301681,1.88681483907177,nan,nan
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.60714285546935,11.0720562276677,13.9240506555534,8.47222224387403,-8.83482715024641,30.476297435675,13.0176496171974,3.8622685992858,3.46926802729132,2.58027926574829,-5.31669735282949,-7.55621771215937,6.37637679964371,5.00364604500794,-4.75826853805708,1.18299391598448,10.3990093325466,6.99999164945342,0.364007138161895,4.43799717642609,11.2299987800124,6.68999836660551,12.8700066696583,-0.250001484542793,3.92999154532021,4.11000611512105,3.09299978673214,4.7900027885549,4.29999896037747,5.30007005600885,2.4909481082986,3.34855066794107,6.29644197869376,6.9809605942982,6.76899787107486,6.46700012199584,8.29396044759687,6.24501077496259,2.53988593585048,4.33429917283135,1.92815791170796,3.80302899043062,5.29262224906203,4.30885692657077,2.50787205267615,3.81499327422425,4.95383534123657,2.05258864979861,2.05287774418655,-5.9113629524152,4.35004091668986,5.98130282177125,2.9807927665851,nan,nan
Bahamas,BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,10.6670974062853,10.4519718914791,10.524055218681,10.5015672000336,10.4255964611444,9.07192872047429,9.59811387222918,8.42176356182298,8.98166256974302,-5.64964950396579,1.62650874068258,-3.49733593905746,7.56756882672917,-16.7542290832579,-14.8031263075446,5.18518497429477,9.15492920885433,14.1795201542182,26.1392957664775,6.49528192098035,-9.22640508127346,6.69889774710882,3.59705186742775,14.1711486350236,4.8291801053918,1.79700023310696,2.98451933857808,2.30970766214169,6.72732980687955,-1.59624908755521,-4.18178502345002,-3.82558229706301,0.307806596011844,3.14891597200189,4.37875203482501,4.22353036224139,1.28775320549799,4.71679855496301,7.14410390677141,4.14841930754267,2.62600982683425,2.70495624731029,-1.26491667612372,0.882373744518318,3.39608420536011,2.51659221712706,1.44609991235758,-2.32364807041851,-4.17542805647342,1.53866248693835,0.613170735890648,2.99790320655973,-2.86330925726089,1.84726084348846,0.996758610594114,-0.961908776858536,2.79951863934495,2.62988985993933,-1.35726520928898,-21.4234630658488,15.4031489427848,10.7820132001503,2.63905598075102,nan,nan
Bosnia-Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.34802499922,-6.43690771039324,-2.1813484904898,11.1319654858782,15.9683009584783,54.1993001671129,36.6411284670344,16.6163744979847,9.52157018578963,5.41431594987489,2.42331317180992,5.02744420733983,3.8671387951343,6.32526616861466,3.89717798992193,5.41400357079434,5.85712634217094,5.44383103450177,-3.00445593013346,0.865669260237084,0.959511247241267,-0.821836474216894,2.3498566632458,1.15385109200403,4.31475061116335,3.24225521171914,3.24410095889466,3.82749920546897,2.88734334414875,-3.01509514759861,7.38996234012757,4.22681101095546,2.21112447211205,nan,nan
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.19999562750375,-9.60000128974481,-7.60000189914324,-11.7000038354787,-10.4000005284964,2.80000462766887,11.4000054580737,8.39999134340495,3.39999924144183,5.80000336082971,4.72530604998069,5.04526750544767,7.04319251194427,11.4497430572271,9.40000158864014,9.99999472133979,8.60000659901775,10.199999472722,0.199995249385182,7.75001706649184,5.5499747229649,1.707852569854,0.998719278658683,1.65112468524535,-3.82957055828389,-2.52644643552371,2.53218350022975,3.14919759375005,1.44645547691826,-0.672742950624155,2.43886212396819,-4.65839591573591,3.88624214456901,nan,nan
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,4.89227701008051,4.89265226468763,4.95643417667813,4.99987981197741,4.93054100754495,4.77084518419552,4.91312320896799,7.36722545020247,5.1063747050941,4.80769339437559,3.95944112009168,10.2183037621063,5.35189410587191,13.5599852156644,3.59282437676988,-0.034020934426735,6.49659440643893,7.92080717322925,7.51702144443351,12.1087499161075,1.1332973556395,-0.106723585912476,-2.1474358974359,1.97619827492083,1.00642398286939,4.54738181047276,10.7269593429991,9.78848090834173,13.0108423686405,11.4464944649447,11.7806767763724,12.7310426540284,6.13799989489728,-0.0198049215230043,0.73292725201803,1.10614030775282,4.23514538558784,3.89046974856558,9.42481253648242,12.2404595814526,4.99396775490806,5.39712385528743,9.66665565429979,4.78084048802529,2.21953884192973,4.5114473758227,3.35324829108133,-1.68211644620352,-0.389321468298107,1.11403578740261,-0.244543781225346,3.73777578617181,4.45432600686063,4.03084557750317,2.87618379515959,0.0545516535970023,-1.81285354051658,1.11057125008675,4.26763689618086,-13.9029100645218,17.7461701205679,9.65297772389758,1.14901682065862,nan,nan
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,4.67999996713304,4.47000004808878,1.06999999436341,11.1099999875701,4.76000001552437,14.3636363323149,13.2750397766514,2.10526314278347,3.43642611734707,6.31229233824516,3.43750002134429,1.81268880897692,1.48367952560177,0.877192976380712,3.76811596817137,8.93854746251135,5.89743589354259,1.45278451972824,2.14797134529523,7.94392524610532,2.38095237207439,-5.28541226360018,2.00892858162112,0.481400440554651,-2.00348432837988,6.66666666826173,3.74999999635499,4.05622489892114,0.443844087815307,0.0192122847020073,-3.53438209429358,-0.0597382143839553,3.00856712357907,0.599613366698804,4.39914832996426,2.60047542898441,4.60000084263363,3.90000009423035,3.38264701972184,9.31715641086083,7.22243553752608,-1.47779059768867,3.41070667687531,2.32126722323136,1.67420611410508,5.5438663804406,3.34513970877607,-1.86595582635186,-5.6266977105161,-2.50287828947368,-3.74274431740703,-5.30529910675297,-0.279708545423034,-3.70106759364258,0.775529699568978,-0.657206304259205,3.61141983706115,-0.432801300339307,0.306266735233933,-6.84286964270544,5.41909484048358,6.43113399633694,-0.0948235929642749,nan,nan
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,2.08929594236781,5.57891786210295,6.79762576905429,3.95659653084567,4.91344195525978,7.17058966306621,6.31721951733537,8.52944308831111,4.47409732886864,5.23102930423347,5.06333643861971,7.967485209709,5.73916152572542,2.9395678082784,7.31101773140009,4.61456748598627,4.97121565700267,2.05269456633279,0.133344047803647,-1.37177291052775,0.27561637277573,-3.93873792499608,-4.04212140271022,-0.200665696939353,-1.67638978272154,-2.57388420056628,2.4634846196991,2.90949796034216,3.79013096203759,4.63578742813276,5.26652666784713,1.64649818317069,4.26929611661502,4.66726510266786,4.67827659709971,4.36134195244576,4.95420874299721,5.02935475543072,0.426885422588825,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438426887887,6.14849787462164,3.35699957430565,4.1267225910567,5.204092443086,5.12227558091757,6.79601142810841,5.46056957461593,4.85718723245387,4.26392083754456,4.1952063010676,4.22362351118875,2.21670577750359,-8.73788443399127,6.11137275205746,3.60568038279472,3.08196524087036,nan,nan
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,8.60000000000014,6.59999999999992,0.600000000000065,3.39999999999985,2.40000000000001,6.7000000000001,4.2,9.79999999999998,9.49999999999993,10.4,11.3429219931908,11.9403481162508,13.9687217796782,8.15393868457201,5.16664908406321,10.2571295347867,4.93432806978961,4.96989768924738,6.7595601220408,9.19999999999976,-4.24999999999956,0.829999999999529,-2.92999999999996,5.39999999999988,7.85000000000042,7.48999999999982,3.52999999999983,-0.059999999999917,3.16000000000032,-4.35000000000022,1.03218958549303,-0.54407204977727,4.9246900037071,5.85287036219013,4.22379363350413,2.20886405039022,3.39484598630671,0.338097901207306,0.467937566477133,4.38794944745618,1.38989640095637,3.05346185909312,1.14082899824888,5.75996463670954,3.20213206130431,3.96198871122617,6.06987060678338,5.09419544658736,-0.125812002161169,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.76260437908608,3.01669435393015,2.90848048667777,nan,nan
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,nan,7.6965298006354,9.06075860946085,-5.07842107998042,5.00487575497696,11.4348434925181,4.00337124242267,10.6361361469399,6.92182132881096,7.51840479457447,9.5094029913739,3.912722439334,1.27380067229437,1.34070042405892,-4.65084124049888,-1.90000000274696,4.36021101015125,3.64220575797376,4.87693931117659,7.89300814347737,4.37306481224469,-1.89975157094847,-4.90093847758084,0.501253132832204,3.60037406483787,1.09823980743187,5.10416666666669,2.59096701118506,3.50538227987857,3.59999999999997,-3.30759330759331,-3.89990682816453,-5.69252077562329,0.793067998237646,2.0107824566517,2.01399800028561,3.97647717726124,4.74010234311883,3.72846490100289,0.334655428854674,4.44718962322472,-2.36546422235413,0.787401574803141,2.17548076923076,1.41159863545504,3.95545760352553,6.07054563713541,2.0791838891773,0.633461059310008,-5.01727595949647,-2.21771043677785,-0.731434558650108,-0.313311151079603,-1.01038184618172,0.0824054778140209,-0.846098521356325,1.79193033431267,0.12844600157031,-1.17406509373819,0.652585417698418,-15.0543629495892,-0.254965880216531,17.8328630251327,4.09382010970572,nan,nan
